album_type,album_name,album_year,song_name,song_lyrics,emotion,score
album,Get Yer Ya-Ya's Out,1970,Live With Me,"I got nasty habits, I take tea at three. Yes, and the meat I eat for dinner. Must be hung up for a week. My best friend, he shoots water rats. And feeds them to his geese. Don'cha think there's a place for you. In between the sheets?. Come on now, honey. We can build a home for three. Come on now, honey. Don't you wanna live with me?. And there's a score of harebrained children. They're all locked in the nursery. They got earphone heads they got dirty necks. They're so 20th century. Well they queue up for the bathroom. Round about 7:35. Don'cha think we need a woman's touch to make it come alive?. You'd look good pram pushing. Down the high street. Come on now, honey. Don't you wanna live with me?. Whoa, the servants they're so helpful, dear. The cook she is a whore. Yes, the butler has a place for her. Behind the pantry door. The maid, she's French, she's got no sense. She's wild for Crazy Horse. And when she strips, the chauffeur flips. The footman's eyes get crossed. Don'cha think there's a place for us. Right across the street. Don'cha think there's a place for you,. In between the sheets?",joy,0.593872
album,Get Yer Ya-Ya's Out,1970,Little Queenie,"(Aw New York City you've talked a lot, let's have a look at ya). I got the lumps in my throat. When I saw her coming down the aisle. I gets the wiggles in my knees. When she looked at me and sweetly smiled. There she is again standing over by the record machine. Oooh, she's looking like a model on the cover of a magazine. Why she's too cute to be a minute over seventeen. Meanwhile, I was thinking. She's in the mood. No need to break it. I got the chance. I oughtta take it. She can dance. We can make it. Come on queenie. Let's shake it. Go, go, go, Little Queenie. Go, go, go, Little Queenie. Go, go, go, Little Queenie. Won't ya tell me who the queen's. Standing over by the record machine. Why she's looking like a model. On the cover of a magazine. Yeah she's too cute to be a minute over seventeen. (Take off your shoes). Meanwhile, I was still thinkin'. If it's a slow song, we'll omit it. If it's a rocker, that'll get it. If it's good, she'll admit it. Come on queenie, lets get with it. Go, go, go, Little Queenie. Go, go, go, Little Queenie. Go, go, go, Little Queenie",joy,0.657078
album,Get Yer Ya-Ya's Out,1970,Honky Tonk Women,"I met a gin soaked, bar-room queen in Memphis,. She tried to take me upstairs for a ride.. She had to heave me right across her shoulder. 'Cause I just can't seem to drink you off my mind.. It's the honky tonk women. Gimme, gimme, gimme the honky tonk blues.. I laid a divorcee in New York City,. I had to put up some kind of a fight.. The lady then she covered me in roses,. She blew my nose and then she blew my mind.. It's the honky tonk women. Gimme, gimme, gimme the honky tonk blues.. (Yeah!) It's the honky tonk women.. Gimme, gimme, gimme the honky tonk blues.. (Yeah!) It's the honky tonk women.. Gimme, gimme, gimme the honky tonk blues.",tentative,0.71572
album,Get Yer Ya-Ya's Out,1970,Street Fighting Man,"Ev'rywhere I hear the sound of marching, charging feet, boy. Cause summer's here and the time is right for fighting in the street, boy. But what can a poor boy do. Except to sing for a rock 'n' roll band. Cause in sleepy London town. There's just no place for a street fighting man. No. Hey!  Think the time is right for a palace revolution. But where I live the game to play is compromise solution. Well, then what can a poor boy do. Except to sing for a rock 'n' roll band. 'Cause in sleepy London town. There's no place for a street fighting man. No. Hey!  Said my name is called disturbance. I'll shout and scream, I'll kill the king, I'll rail at all his servants. Well, what can a poor boy do. Except to sing for a rock 'n' roll band. Cause in sleepy London town. There's no place for a street fighting man. No",analytical,0.697586
album,Sticky Fingers,1971,Brown Sugar,"Gold coast slave ship bound for cotton fields. Sold in a market down in New Orleans. Scarred old slaver knows he's doing alright. Hear him whip the women just around midnight. Brown sugar how come you taste so good?. Brown sugar just like a young girl should. Drums beating, cold English blood runs hot. Lady of the house wonderin' where it's gonna stop. House boy knows that he's doing alright. You shoulda heard him just around midnight. Brown sugar how come you taste so good, now?. Brown sugar just like a young girl should, now. Ah, get along, brown sugar how come you taste so good, baby?. Ah, got me feelin' now, brown sugar just like a black girl should. I bet your mama was a tent show queen. And all her boyfriends were sweet sixteen. I'm no schoolboy but I know what I like. You shoulda heard me just around midnight. Brown sugar how come you taste so good, baby?. Ah, brown sugar just like a young girl should, yeah. I said yeah, yeah, yeah, woo. How come you... how come you taste so good?. Yeah, yeah, yeah, woo. Just like a... just like a black girl should. Yeah, yeah, yeah, woo",tentative,0.958967
album,Sticky Fingers,1971,Sway,"Did you ever wake up to find. A day that broke up your mind. Destroyed your notion of circular time. It's just that demon life has got you in its sway. It's just that demon life has got you in its sway. Ain't flinging tears out on the dusty ground. For all my friends out on the burial ground. Can't stand the feeling getting so brought down. It's just that demon life has got me in its sway. It's just that demon life has got me in its sway. There must be ways to find out. Love is the way they say is really strutting out. Hey, hey, hey now. One day I woke up to find. Right in the bed next to mine. Someone that broke me up with a corner of her smile, yeah. It's just that demon life has got me in its sway. It's just that demon life has got me in its sway. It's just that demon life has got me in its sway. It's just that demon life has got me.... It's just that demon life has got me...",tentative,0.873632
album,Sticky Fingers,1971,Wild Horses,"Childhood living is easy to do. The things you wanted I bought them for you. Graceless lady you know who I am. You know I can't let you slide through my hands. Wild horses couldn't drag me away. Wild, wild horses, couldn't drag me away. I watched you suffer a dull aching pain. Now you decided to show me the same. No sweeping exits or offstage lines. Could make me feel bitter or treat you unkind. Wild horses couldn't drag me away. Wild, wild horses, couldn't drag me away. I know I dreamed you a sin and a lie. I have my freedom but I don't have much time. Faith has been broken, tears must be cried. Let's do some living after we die. Wild horses couldn't drag me away. Wild, wild horses, we'll ride them some day. Wild horses couldn't drag me away. Wild, wild horses, we'll ride them some day",tentative,0.733641
album,Sticky Fingers,1971,Can't You Hear Me Knocking,"Yeah, you got satin shoes. Yeah, you got plastic boots. Y'all got cocaine eyes. Yeah, you got speed-freak jive. Can't you hear me knockin' on your window. Can't you hear me knockin' on your door. Can't you hear me knockin' down your dirty street, yeah. Help me baby, ain't no stranger. Help me baby, ain't no stranger. Help me baby, ain't no stranger. Can't you hear me knockin', ahh, are you safe asleep?. Can't you hear me knockin', yeah, down the gas light street, now. Can't you hear me knockin', yeah, throw me down the keys. Alright now. Hear me ringing big bell tolls. Hear me singing soft and low. I've been begging on my knees. I've been kickin', help me please. Hear me prowlin'. I'm gonna take you down. Hear me growlin'. Yeah, I've got flatted feet now, now, now, now. Hear me howlin'. And all, all around your street now. Hear me knockin'. And all, all around your town",confident,0.654167
album,Sticky Fingers,1971,You Gotta Move,"You gotta move. You gotta move. You gotta move, child. You gotta move. Oh, when the Lord gets ready. You gotta move. You may be high. You may be low. You may be rich, child. You may be poor. But when the Lord gets ready. You gotta move. You see that woman. Who walks the street. You see that police. Upon his beat. But then the Lord gets ready. You gotta move. You gotta move",tentative,0.913597
album,Sticky Fingers,1971,Bitch,"Feeling so tired, can't understand it. Just had a fortnight's sleep. I'm feeling so tired, Ow! so distracted. Ain't touched a thing all week. I'm feeling drunk, juiced up and sloppy. Ain't touched a drink all night. I'm feeling hungry, can't see the reason. Just ate a horse meat pie. Yeah when you call my name. I salivate like a Pavlov dog. Yeah when you lay me out. My heart is beating louder than a big bass drum, alright. Yeah, you got to mix it child. You got to fix it must be love. It's a bitch. You got to mix it child. You got to fix it but love. It's a bitch, alright. Sometimes I'm sexy, move like a stud. Kicking the stall all night. Sometimes I'm so shy, got to be worked on. Don't have no bark or bite, alright. Yeah when you call my name. I salivate like a Pavlov dog. Yeah when you lay me out. My heart is bumpin' louder than a big bass drum, alright. I said hey, yeah I feel alright now. Got to be a.... Hey, I feel alright now. Hey hey hey. Hey hey yeah...",anger,0.663301
